persona_id,raw_persona_file,scenario,block_index_within_scenario,pref_type,who,old_preference,new_preference,pair_in_preference_updates_map,n_messages,split
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,12,anti_stereotypical_pref,self,Passionate about environmental activism beyond cultural festivals,Not passionate about environmental activism beyond cultural festivals,True,4,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,13,anti_stereotypical_pref,self,Celebrates New Year's Eve with close friends instead of large family gatherings,Celebrates New Year's Eve with large family gatherings instead of close friends.,True,2,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,16,anti_stereotypical_pref,self,Enjoys abstract digital art creation,Enjoys realistic traditional art creation,True,4,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,17,anti_stereotypical_pref,self,Values peer collaboration in decision-making,Prefers independent decision-making,True,2,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,18,anti_stereotypical_pref,self,Practices calligraphy as a hobby,Does not practice calligraphy as a hobby,True,2,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,19,anti_stereotypical_pref,self,Prefers traveling to less touristy international destinations,Prefers traveling to popular touristy international destinations,True,2,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,20,anti_stereotypical_pref,self,"Finds small, intimate weddings more appealing","Finds large, grand weddings more appealing",True,2,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,21,anti_stereotypical_pref,self,Favors dark chocolate desserts,Favors milk chocolate desserts,True,2,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,22,anti_stereotypical_pref,self,Explores architecture tours in foreign cities,Explores architecture tours in local cities,True,2,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,23,neutral_preferences,self,Loves reading mystery novels,Dislikes reading mystery novels,True,2,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,24,neutral_preferences,self,Enjoys swimming at local pools,Prefers not to swim at local pools,True,2,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,25,neutral_preferences,self,Keeps a daily personal journal,Does not keep a daily personal journal,True,2,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,26,neutral_preferences,self,Loves trying new dessert spots,Dislikes trying new dessert spots,True,2,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,27,neutral_preferences,self,Enjoys solving crossword puzzles,Dislikes solving crossword puzzles,True,4,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,28,neutral_preferences,self,Loves board game nights,Dislikes board game nights,True,4,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,29,neutral_preferences,self,Enjoys watching documentaries,Enjoys watching fiction movies,True,4,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,30,neutral_preferences,self,Likes visiting science museums,Dislikes visiting science museums,True,4,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,33,neutral_preferences,self,Loves planting flowers in the garden,Hates planting flowers in the garden,True,2,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,34,neutral_preferences,self,Likes stargazing on clear nights,Dislikes stargazing on clear nights,True,2,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,35,neutral_preferences,self,Likes home improvement DIY projects,Dislikes home improvement DIY projects,True,2,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,36,neutral_preferences,self,Plays badminton recreationally,Does not play badminton recreationally,True,2,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,37,health_and_medical_conditions,self,Occasional migraine headaches triggered by stress,No history of migraine headaches regardless of stress levels.,True,2,train
854,data/raw_data/raw_data_250820_224501_persona854.json,knowledge_query,38,health_and_medical_conditions,self,Past bout of dengue fever in her early teens,No history of dengue fever,True,2,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,0,stereotypical_pref,self,Wears flannel shirts in cooler weather,Wears flannel shirts in warmer weather,True,2,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,1,stereotypical_pref,self,Enjoys hiking and camping regularly,Prefers indoor activities and avoids hiking or camping.,True,2,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,2,stereotypical_pref,self,Uses eco-friendly cleaning products,Uses conventional cleaning products,True,2,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,3,stereotypical_pref,self,Loves autumn foliage drives,Dislikes autumn foliage drives,True,2,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,4,stereotypical_pref,self,Keeps a compost bin in the backyard,Does not keep a compost bin in the backyard.,True,4,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,5,stereotypical_pref,self,"Favors practical, sturdy outdoor gear","Favors stylish, trendy outdoor gear",True,2,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,6,stereotypical_pref,self,Often photographs scenic landscapes,Rarely photographs scenic landscapes.,True,4,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,12,stereotypical_pref,self,Uses mason jars for storage,Does not use mason jars for storage,True,4,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,13,stereotypical_pref,self,Hosts potluck dinners with neighbors,Does not host potluck dinners with neighbors,True,2,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,14,stereotypical_pref,self,Uses paper maps for backcountry navigation,Uses GPS for backcountry navigation,True,2,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,15,stereotypical_pref,self,Supports local artisans and crafters,Prefers mass-produced goods,True,2,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,16,anti_stereotypical_pref,self,Enjoys contemporary electronic music festivals,Enjoys classical music concerts,True,2,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,17,anti_stereotypical_pref,self,Loves experimenting with avant-garde interior design,Prefers classic and traditional interior design,True,4,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,18,anti_stereotypical_pref,self,Frequently orders fusion cuisine from trendy delivery spots,"Prefers traditional, classic dishes from established local restaurants.",True,2,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,19,anti_stereotypical_pref,self,Uses voice-controlled smart home devices,Does not use voice-controlled smart home devices,True,2,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,22,anti_stereotypical_pref,self,Prefers stainless steel minimalist kitchen tools over rustic variants,Prefers rustic kitchen tools over stainless steel minimalist variants.,True,4,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,23,anti_stereotypical_pref,self,Travels to bustling metropolitan cities for inspiration,Travels to peaceful rural areas for inspiration,True,2,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,26,anti_stereotypical_pref,self,Likes playing complex strategy video games,Dislikes playing complex strategy video games,True,2,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,29,anti_stereotypical_pref,self,Uses subscription meal kits for convenience sometimes,Does not use subscription meal kits for convenience.,True,4,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,30,anti_stereotypical_pref,self,Enjoys themed escape room challenges,Does not enjoy themed escape room challenges,True,2,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,35,anti_stereotypical_pref,self,Enjoys virtual reality travel experiences,Prefers real-world travel experiences,True,4,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,36,anti_stereotypical_pref,self,Frequents rooftop cocktail bars during city visits,Prefers cozy ground-level pubs during city visits,True,4,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,37,anti_stereotypical_pref,self,Loves photography of industrial architecture,Loves photography of natural landscapes,True,2,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,38,neutral_preferences,self,Frequently plays board games with family,Rarely plays board games with family,True,4,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,42,neutral_preferences,self,Enjoys going to science museums,Does not enjoy going to science museums,True,2,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,44,neutral_preferences,self,Collects magnets from places visited,Does not collect magnets from places visited,True,4,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,45,neutral_preferences,self,Likes visiting botanical gardens,Dislikes visiting botanical gardens,True,2,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,47,health_and_medical_conditions,self,Vitamin D deficiency during winter months,Vitamin D sufficiency during winter months,True,2,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,48,health_and_medical_conditions,self,Migraines related to weather changes,Migraines not related to weather changes,True,4,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,49,health_and_medical_conditions,self,Mild lactose intolerance,No lactose intolerance,True,2,train
781,data/raw_data/raw_data_250820_224501_persona781.json,knowledge_query,50,health_and_medical_conditions,self,Eczema flare-ups during dry winter conditions,Eczema relief during humid summer conditions,True,2,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,0,stereotypical_pref,self,"Prefers traditional, home-cooked meals over restaurant dining","Prefers restaurant dining over traditional, home-cooked meals.",True,4,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,1,stereotypical_pref,self,Enjoys tea as a daily ritual,Prefers coffee as a daily ritual,True,2,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,2,stereotypical_pref,self,Supports local farmers and cooperatives,Supports large-scale commercial farming,True,4,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,3,stereotypical_pref,self,Values thrift and careful financial management,Values luxury and generous spending,True,2,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,4,stereotypical_pref,self,Takes pride in agricultural achievements within the community,Does not take pride in agricultural achievements within the community.,True,2,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,5,stereotypical_pref,self,Shows hospitality to visitors and strangers,Avoids hospitality to visitors and strangers,True,4,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,6,stereotypical_pref,self,Appreciates folk music and traditional songs,Prefers modern and contemporary music.,True,2,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,7,stereotypical_pref,self,Values intergenerational living and cooperation,Values independence and individual living,True,2,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,10,anti_stereotypical_pref,self,Interested in global travel destinations outside heritage sites,Interested in global travel destinations within heritage sites,True,4,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,11,anti_stereotypical_pref,self,Participates in yoga and wellness activities,Does not participate in yoga and wellness activities,True,4,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,12,anti_stereotypical_pref,self,Reads science fiction novels in addition to local literature,Reads only local literature and not science fiction novels.,True,2,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,14,anti_stereotypical_pref,self,Can appreciate abstract art exhibitions,Cannot appreciate abstract art exhibitions,True,2,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,15,anti_stereotypical_pref,self,Follows technology news closely,Does not follow technology news closely,True,4,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,16,anti_stereotypical_pref,self,"Enjoys dancing to upbeat, modern rhythms at community events","Prefers relaxing to calm, traditional melodies in quiet settings.",True,2,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,17,anti_stereotypical_pref,self,Might wear a smartwatch,Might not wear a smartwatch,True,2,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,18,anti_stereotypical_pref,self,Joins cross-cultural cooking workshops,Avoids cross-cultural cooking workshops,True,2,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,19,anti_stereotypical_pref,self,Enjoys hiking trails not related to farmland,Enjoys hiking trails related to farmland,True,2,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,20,anti_stereotypical_pref,self,Likes experimenting with solar energy gadgets,Dislikes experimenting with solar energy gadgets,True,2,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,21,neutral_preferences,self,Collects interesting stones or shells,Does not collect interesting stones or shells,True,2,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,22,neutral_preferences,self,Likes fresh bread from a local bakery,Prefers packaged bread from a supermarket,True,2,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,34,health_and_medical_conditions,self,Seasonal pollen allergies causing occasional sinus issues,No seasonal pollen allergies or sinus issues,True,2,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,35,health_and_medical_conditions,self,Early-stage osteoarthritis in the knees,Advanced-stage osteoarthritis in the knees,True,4,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,36,health_and_medical_conditions,self,Occasional acid reflux treated with lifestyle adjustments,Frequent acid reflux requiring medication,True,4,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,37,health_and_medical_conditions,self,Slight hearing loss in the right ear from prolonged exposure to farm machinery,Normal hearing in the right ear.,True,2,train
380,data/raw_data/raw_data_250818_011555_persona380.json,knowledge_query,38,health_and_medical_conditions,self,Vitamin D deficiency managed with supplements,No Vitamin D deficiency and no supplements needed,True,2,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,0,stereotypical_pref,self,Appreciates mariachi and traditional Latin music,Prefers modern and non-traditional music styles over mariachi and traditional Latin music.,True,4,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,1,stereotypical_pref,self,Has a strong sense of loyalty to friends,Has little sense of loyalty to friends,True,2,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,2,anti_stereotypical_pref,self,"Prefers quiet, minimalist home environments over vibrant decor","Prefers vibrant, lively home environments over quiet minimalism.",True,2,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,3,anti_stereotypical_pref,self,"Prefers mild, subtly flavored dishes","Prefers bold, strongly flavored dishes",True,2,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,4,anti_stereotypical_pref,self,Likes monochromatic and muted clothing styles,Likes colorful and vibrant clothing styles,True,2,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,6,anti_stereotypical_pref,self,Follows British detective dramas instead of telenovelas,Follows telenovelas instead of British detective dramas,True,2,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,7,anti_stereotypical_pref,self,Prefers sourdough bread from artisanal bakeries,Prefers commercially produced white bread from supermarkets,True,2,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,8,anti_stereotypical_pref,self,Does not engage in cultural holiday festivities every year,Engages in cultural holiday festivities every year.,True,4,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,9,anti_stereotypical_pref,self,Enjoys individual hobbies over group activities,Enjoys group activities over individual hobbies,True,4,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,10,anti_stereotypical_pref,self,Listens primarily to ambient and minimalist electronic music,Listens primarily to energetic and complex acoustic music,True,4,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,11,anti_stereotypical_pref,self,Has a minimalist cooking style with few ingredients,Has an elaborate cooking style with many ingredients,True,2,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,12,anti_stereotypical_pref,self,Avoids home cooking in favor of simple prepared meals,Prefers home cooking over prepared meals,True,2,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,13,anti_stereotypical_pref,self,Prefers reading at home over attending outdoor markets,Prefers attending outdoor markets over reading at home,True,2,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,14,anti_stereotypical_pref,self,Enjoys modern dance over Latin dance styles,Enjoys Latin dance styles over modern dance.,True,4,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,15,neutral_preferences,self,Regularly watches critically acclaimed films,Rarely watches critically acclaimed films,True,2,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,18,neutral_preferences,self,Enjoys visiting art museums,Does not enjoy visiting art museums,True,2,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,19,neutral_preferences,self,Enjoys afternoon walks in city parks,Prefers to avoid afternoon walks in city parks,True,2,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,22,neutral_preferences,self,Follows indie film screenings,Follows mainstream film screenings,True,2,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,23,neutral_preferences,self,Likes taking photographs of urban architecture,Likes taking photographs of natural landscapes,True,2,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,28,neutral_preferences,self,Likes attending local theatre performances,Dislikes attending local theatre performances,True,2,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,29,health_and_medical_conditions,self,Mild seasonal pollen allergies,No pollen allergies,True,2,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,30,health_and_medical_conditions,self,Family history of type 2 diabetes on paternal side,Family history of type 2 diabetes on maternal side,True,2,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,31,health_and_medical_conditions,self,Uses testosterone therapy under endocrinologist supervision,Does not use testosterone therapy under endocrinologist supervision,True,2,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,32,health_and_medical_conditions,self,History of vitamin D deficiency addressed with supplements,History of adequate vitamin D levels without need for supplements,True,2,train
400,data/raw_data/raw_data_250818_011555_persona400.json,knowledge_query,33,health_and_medical_conditions,self,Slightly elevated cholesterol monitored annually,Normal cholesterol levels monitored annually,True,2,train
569,data/raw_data/raw_data_250820_165412_persona569.json,knowledge_query,0,stereotypical_pref,self,Values storytelling traditions around the dinner table,"Prefers quiet, independent meals without storytelling",True,2,val
569,data/raw_data/raw_data_250820_165412_persona569.json,knowledge_query,3,anti_stereotypical_pref,self,"Loves snowy, mountainous destinations over warm coastal ones","Loves warm coastal destinations over snowy, mountainous ones.",True,2,val
569,data/raw_data/raw_data_250820_165412_persona569.json,knowledge_query,6,anti_stereotypical_pref,self,Avoids political discussions in casual gatherings,Engages in political discussions in casual gatherings,True,2,val
569,data/raw_data/raw_data_250820_165412_persona569.json,knowledge_query,7,anti_stereotypical_pref,self,Rarely attends cultural heritage festivals,Frequently attends cultural heritage festivals.,True,2,val
569,data/raw_data/raw_data_250820_165412_persona569.json,knowledge_query,8,anti_stereotypical_pref,self,Follows environmental documentaries more closely than heritage documentaries,Follows heritage documentaries more closely than environmental documentaries,True,4,val
569,data/raw_data/raw_data_250820_165412_persona569.json,knowledge_query,9,anti_stereotypical_pref,self,Chooses podcasts over watching movies in free time,Chooses watching movies over podcasts in free time,True,2,val
569,data/raw_data/raw_data_250820_165412_persona569.json,knowledge_query,17,neutral_preferences,self,Likes attending creative writing workshops,Dislikes attending creative writing workshops,True,2,val
569,data/raw_data/raw_data_250820_165412_persona569.json,knowledge_query,18,neutral_preferences,self,Listens to audiobooks when cooking,Does not listen to audiobooks when cooking,True,2,val
569,data/raw_data/raw_data_250820_165412_persona569.json,knowledge_query,19,neutral_preferences,self,Enjoys watching the sunrise on occasional early mornings,Prefers sleeping in and missing the sunrise,True,4,val
569,data/raw_data/raw_data_250820_165412_persona569.json,knowledge_query,20,neutral_preferences,self,Often sketches characters while brainstorming stories,Rarely sketches characters while brainstorming stories,True,2,val
569,data/raw_data/raw_data_250820_165412_persona569.json,knowledge_query,22,neutral_preferences,self,Keeps a playlist of instrumental music for focus,Keeps a playlist of lyrical music for focus,True,2,val
569,data/raw_data/raw_data_250820_165412_persona569.json,knowledge_query,23,neutral_preferences,self,Uses public libraries regularly,Does not use public libraries regularly,True,4,val
569,data/raw_data/raw_data_250820_165412_persona569.json,knowledge_query,24,neutral_preferences,self,Occasionally participates in local charity events,Does not participate in local charity events,True,4,val
569,data/raw_data/raw_data_250820_165412_persona569.json,knowledge_query,25,neutral_preferences,self,Tries new bakeries when they open nearby,Avoids trying new bakeries when they open nearby,True,2,val
569,data/raw_data/raw_data_250820_165412_persona569.json,knowledge_query,26,neutral_preferences,self,Enjoys petting cats at animal shelters,Avoids petting cats at animal shelters,True,4,val
569,data/raw_data/raw_data_250820_165412_persona569.json,knowledge_query,27,neutral_preferences,self,Buys stationery and notebooks frequently,Buys stationery and notebooks rarely,True,2,val
569,data/raw_data/raw_data_250820_165412_persona569.json,knowledge_query,28,neutral_preferences,self,Watches educational YouTube channels,Watches entertainment YouTube channels,True,2,val
569,data/raw_data/raw_data_250820_165412_persona569.json,knowledge_query,29,neutral_preferences,self,Keeps digital photo albums organized,Keeps digital photo albums unorganized,True,2,val
569,data/raw_data/raw_data_250820_165412_persona569.json,knowledge_query,30,neutral_preferences,self,"Likes evening strolls in safe, quiet streets","Likes morning walks in lively, bustling streets.",True,4,val
569,data/raw_data/raw_data_250820_165412_persona569.json,knowledge_query,33,health_and_medical_conditions,self,Lower back strain from sedentary writing habits,Core strength from active lifestyle habits,True,2,val
766,data/raw_data/raw_data_250820_224501_persona766.json,knowledge_query,0,stereotypical_pref,self,Enjoys Indian classical music and bhajans,Does not enjoy Indian classical music and bhajans,True,2,val
766,data/raw_data/raw_data_250820_224501_persona766.json,knowledge_query,1,stereotypical_pref,self,Saves money for children’s education,Spends money instead of saving for children’s education,True,2,val
766,data/raw_data/raw_data_250820_224501_persona766.json,knowledge_query,2,stereotypical_pref,self,Supports local artisans and handicrafts,Prefers mass-produced goods,True,4,val
766,data/raw_data/raw_data_250820_224501_persona766.json,knowledge_query,3,stereotypical_pref,self,Believes in the value of formal education,Believes formal education is not essential,True,4,val
766,data/raw_data/raw_data_250820_224501_persona766.json,knowledge_query,4,stereotypical_pref,self,Loves roadside street food like pani puri and bhel puri,Dislikes roadside street food like pani puri and bhel puri.,True,2,val
766,data/raw_data/raw_data_250820_224501_persona766.json,knowledge_query,5,anti_stereotypical_pref,self,Likes dark chocolate and avoids overly sweet desserts,Likes milk chocolate and prefers sweet desserts,True,4,val
766,data/raw_data/raw_data_250820_224501_persona766.json,knowledge_query,7,anti_stereotypical_pref,self,Enjoys non-vegetarian seafood dishes when traveling,Enjoys vegetarian seafood alternatives when traveling.,True,4,val
766,data/raw_data/raw_data_250820_224501_persona766.json,knowledge_query,10,anti_stereotypical_pref,self,Frequently reads translated works from Japanese and Latin American authors,Rarely reads translated works from Japanese and Latin American authors.,True,2,val
766,data/raw_data/raw_data_250820_224501_persona766.json,knowledge_query,11,anti_stereotypical_pref,self,Enjoys storytelling in futuristic science fiction genres,Enjoys storytelling in historical nonfiction genres,True,4,val
766,data/raw_data/raw_data_250820_224501_persona766.json,knowledge_query,12,anti_stereotypical_pref,self,Invests in mutual funds rather than physical gold,Invests in physical gold rather than mutual funds,True,2,val
766,data/raw_data/raw_data_250820_224501_persona766.json,knowledge_query,14,neutral_preferences,self,Collects stationery and bookmarks,Does not collect stationery and bookmarks,True,2,val
766,data/raw_data/raw_data_250820_224501_persona766.json,knowledge_query,15,neutral_preferences,self,Appreciates learning about world history,Does not appreciate learning about world history,True,4,val
766,data/raw_data/raw_data_250820_224501_persona766.json,knowledge_query,16,neutral_preferences,self,Keeps indoor plants,Does not keep indoor plants,True,2,val
766,data/raw_data/raw_data_250820_224501_persona766.json,knowledge_query,18,neutral_preferences,self,Likes tasting seasonal fruits,Dislikes tasting seasonal fruits,True,2,val
766,data/raw_data/raw_data_250820_224501_persona766.json,knowledge_query,19,neutral_preferences,self,Reads travel guides before planning trips,Does not read travel guides before planning trips,True,4,val
766,data/raw_data/raw_data_250820_224501_persona766.json,knowledge_query,21,neutral_preferences,self,Likes experimenting with different writing pens,Prefers using the same writing pen consistently,True,2,val
766,data/raw_data/raw_data_250820_224501_persona766.json,knowledge_query,23,health_and_medical_conditions,self,Occasional acid reflux managed with dietary adjustments,No acid reflux or dietary restrictions needed,True,4,val
766,data/raw_data/raw_data_250820_224501_persona766.json,knowledge_query,24,health_and_medical_conditions,self,Family history of type 2 diabetes on his mother's side,Family history of type 2 diabetes on his father's side,True,2,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,0,stereotypical_pref,self,Shops at farmer's markets for fresh produce,Shops at supermarkets for produce,True,4,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,1,stereotypical_pref,self,Reads classic literature by Hemingway or Steinbeck,Reads contemporary literature by modern authors,True,4,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,2,stereotypical_pref,self,Listens to NPR for news and culture,Watches commercial TV for news and culture,True,2,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,3,stereotypical_pref,self,Skis or snowboards in winter,Bikes or skateboards in summer,True,2,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,4,stereotypical_pref,self,"Favors small, independent music venues","Favors large, mainstream music venues",True,2,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,5,stereotypical_pref,self,Travels to explore cultural festivals,Travels to avoid cultural festivals,True,4,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,6,stereotypical_pref,self,Collects band merch from concerts,Does not collect band merch from concerts,True,4,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,7,stereotypical_pref,self,Savors dark chocolate,Savors milk chocolate,True,2,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,8,stereotypical_pref,self,Prefers podcasts over TV,Prefers TV over podcasts,True,2,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,10,stereotypical_pref,self,Uses reusable tote bags for shopping,Uses disposable plastic bags for shopping,True,2,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,11,anti_stereotypical_pref,self,Enjoys watching big-budget superhero movies,"Prefers independent, low-budget superhero movies",True,2,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,14,anti_stereotypical_pref,self,Has an interest in electronic dance music festivals,Has no interest in electronic dance music festivals,True,2,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,15,anti_stereotypical_pref,self,Prefers chain restaurants for certain comfort foods,Prefers local or independent restaurants for certain comfort foods.,True,2,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,16,anti_stereotypical_pref,self,Has a small collection of comic books,Does not have a small collection of comic books,True,4,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,17,anti_stereotypical_pref,self,Visits shopping malls for leisure,Avoids shopping malls for leisure,True,2,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,18,anti_stereotypical_pref,self,Owns logo-heavy branded clothing,Owns minimal or no logo-branded clothing,True,4,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,19,anti_stereotypical_pref,self,Likes sparkly or metallic accessories,Dislikes sparkly or metallic accessories,True,2,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,20,anti_stereotypical_pref,self,Enjoys commercial jingles ironically,Does not enjoy commercial jingles.,True,2,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,21,anti_stereotypical_pref,self,Uses popular pre-made playlists instead of curating his own,Curates his own playlists instead of using popular pre-made ones,True,4,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,22,neutral_preferences,self,Enjoys trying new recipes at home,Prefers not to cook at home,True,2,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,23,neutral_preferences,self,Finds relaxation in taking long walks,Finds relaxation in staying indoors and resting,True,2,val
53,data/raw_data/raw_data_250815_163935_persona53.json,knowledge_query,24,neutral_preferences,self,Occasionally bakes homemade bread,Rarely bakes homemade bread,True,2,val
